age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,decision
low0,Federal-gov,low2,Some-college,high4,Married-civ-spouse,Sales,Husband,White,Male,low10,low11,37,United-States,<=50K,
low0,Private,low2,HS-grad,high4,Divorced,Craft-repair,Not-in-family,White,Male,low10,low11,40,United-States,<=50K,
low0,Private,low2,9th,low4,Married-civ-spouse,Other-service,Husband,White,Male,low10,low11,40,United-States,>50K,
low0,Private,low2,Some-college,high4,Divorced,Exec-managerial,Unmarried,White,Female,low10,low11,40,United-States,<=50K,
low0,Private,low2,HS-grad,high4,Married-civ-spouse,Sales,Husband,White,Male,low10,low11,40,United-States,<=50K,
low0,Local-gov,low2,Bachelors,high4,Married-civ-spouse,Prof-specialty,Husband,White,Male,low10,low11,60,United-States,>50K,
low0,Federal-gov,low2,HS-grad,high4,Married-civ-spouse,Craft-repair,Husband,White,Male,low10,low11,40,United-States,<=50K,
low0,Federal-gov,low2,Assoc-voc,high4,Divorced,Craft-repair,Not-in-family,White,Male,low10,low11,40,United-States,<=50K,
low0,Self-emp-not-inc,low2,Some-college,high4,Never-married,Farming-fishing,Not-in-family,White,Male,low10,low11,70,United-States,<=50K,
high0,State-gov,low2,Bachelors,high4,Married-civ-spouse,Exec-managerial,Husband,White,Male,low10,low11,20,United-States,<=50K,
low0,Private,low2,Bachelors,high4,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Male,low10,low11,40,United-States,<=50K,
low0,Private,low2,Some-college,high4,Never-married,Adm-clerical,Unmarried,Other,Male,low10,low11,40,United-States,<=50K,
low0,Private,low2,5th-6th,low4,Married-civ-spouse,Other-service,Other-relative,White,Female,low10,low11,24,Italy,<=50K,
low0,Private,low2,Assoc-voc,high4,Married-civ-spouse,Exec-managerial,Husband,White,Male,low10,low11,55,United-States,>50K,
low0,Private,low2,HS-grad,high4,Never-married,Machine-op-inspct,Own-child,White,Male,low10,low11,40,United-States,<=50K,
low0,Private,low2,HS-grad,high4,Married-civ-spouse,Craft-repair,Husband,White,Male,low10,low11,40,United-States,<=50K,
low0,Private,low2,HS-grad,high4,Never-married,Transport-moving,Own-child,White,Male,low10,low11,40,United-States,<=50K,
low0,State-gov,low2,HS-grad,high4,Divorced,Tech-support,Not-in-family,White,Female,low10,low11,40,United-States,<=50K,
low0,State-gov,low2,Some-college,high4,Never-married,Protective-serv,Not-in-family,White,Male,low10,low11,36,United-States,<=50K,
low0,Private,low2,10th,low4,Separated,Other-service,Unmarried,White,Female,low10,low11,36,United-States,<=50K,
low0,Private,low2,Some-college,high4,Never-married,Sales,Own-child,White,Male,low10,low11,35,United-States,<=50K,
low0,Local-gov,low2,Masters,high4,Married-civ-spouse,Prof-specialty,Husband,White,Male,low10,low11,35,United-States,>50K,
low0,Private,low2,Some-college,high4,Never-married,Adm-clerical,Not-in-family,White,Male,low10,low11,40,United-States,<=50K,
low0,Private,low2,Bachelors,high4,Married-civ-spouse,Adm-clerical,Husband,White,Male,low10,low11,40,United-States,>50K,
low0,Private,low2,Some-college,high4,Divorced,Other-service,Not-in-family,White,Female,low10,low11,48,United-States,<=50K,
low0,Private,low2,HS-grad,high4,Widowed,Sales,Unmarried,White,Female,low10,low11,45,United-States,<=50K,
low0,Private,low2,HS-grad,high4,Separated,Handlers-cleaners,Unmarried,Black,Female,low10,low11,45,United-States,<=50K,
low0,Private,low2,Doctorate,high4,Divorced,Prof-specialty,Other-relative,White,Male,low10,low11,50,United-States,>50K,
low0,Private,low2,Bachelors,high4,Never-married,Prof-specialty,Not-in-family,White,Male,low10,low11,40,United-States,<=50K,
low0,Private,low2,Bachelors,high4,Never-married,Exec-managerial,Not-in-family,White,Male,low10,low11,50,United-States,<=50K,
low0,Private,low2,HS-grad,high4,Never-married,Sales,Own-child,White,Male,low10,low11,35,El-Salvador,<=50K,
low0,Private,low2,HS-grad,high4,Never-married,Adm-clerical,Own-child,White,Female,low10,low11,40,United-States,<=50K,
low0,Self-emp-not-inc,low2,HS-grad,high4,Married-civ-spouse,Exec-managerial,Husband,White,Male,low10,low11,50,United-States,>50K,
high0,Self-emp-not-inc,low2,Prof-school,high4,Divorced,Prof-specialty,Other-relative,White,Male,low10,low11,40,United-States,<=50K,
high0,Self-emp-not-inc,low2,Some-college,high4,Married-civ-spouse,Farming-fishing,Husband,White,Male,low10,low11,70,United-States,<=50K,
low0,Private,low2,Assoc-voc,high4,Married-civ-spouse,Craft-repair,Husband,White,Male,low10,low11,40,United-States,<=50K,
low0,Local-gov,low2,Bachelors,high4,Divorced,Adm-clerical,Unmarried,Asian-Pac-Islander,Female,low10,low11,46,United-States,<=50K,
low0,Private,low2,11th,low4,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,low10,low11,50,United-States,<=50K,
low0,Local-gov,low2,Assoc-voc,high4,Divorced,Protective-serv,Unmarried,White,Male,low10,low11,56,United-States,<=50K,
low0,Private,low2,11th,low4,Never-married,Handlers-cleaners,Own-child,White,Male,low10,low11,40,United-States,<=50K,
low0,Private,low2,HS-grad,high4,Married-civ-spouse,Craft-repair,Husband,White,Male,low10,low11,40,United-States,>50K,
low0,State-gov,low2,Some-college,high4,Married-civ-spouse,Protective-serv,Husband,White,Male,low10,low11,70,United-States,<=50K,
low0,Private,low2,Some-college,high4,Never-married,Other-service,Own-child,White,Female,low10,low11,30,United-States,<=50K,
low0,Private,low2,HS-grad,high4,Married-civ-spouse,Transport-moving,Husband,White,Male,low10,low11,38,United-States,<=50K,
low0,Local-gov,low2,Some-college,high4,Married-civ-spouse,Protective-serv,Husband,White,Male,low10,low11,40,United-States,<=50K,
low0,Private,low2,Prof-school,high4,Divorced,Prof-specialty,Not-in-family,White,Male,low10,low11,70,United-States,>50K,
low0,Private,low2,HS-grad,high4,Married-civ-spouse,Craft-repair,Husband,White,Male,low10,low11,40,United-States,<=50K,
low0,Private,low2,Some-college,high4,Married-civ-spouse,Tech-support,Husband,White,Male,low10,low11,40,United-States,<=50K,
low0,State-gov,low2,Bachelors,high4,Widowed,Exec-managerial,Unmarried,White,Female,low10,low11,55,United-States,<=50K,
low0,Private,low2,HS-grad,high4,Never-married,Sales,Not-in-family,White,Male,low10,low11,25,United-States,<=50K,
low0,Private,low2,10th,low4,Married-civ-spouse,Craft-repair,Husband,White,Male,low10,low11,40,United-States,<=50K,
low0,Private,low2,Bachelors,high4,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,low10,low11,50,United-States,>50K,
low0,Local-gov,low2,Bachelors,high4,Married-civ-spouse,Exec-managerial,Husband,White,Male,low10,low11,40,United-States,>50K,
low0,Private,low2,HS-grad,high4,Never-married,Other-service,Unmarried,White,Female,low10,low11,30,United-States,<=50K,
low0,Local-gov,low2,11th,low4,Never-married,Prof-specialty,Own-child,White,Female,low10,low11,40,United-States,<=50K,
low0,Private,low2,HS-grad,high4,Married-civ-spouse,Craft-repair,Husband,White,Male,low10,low11,40,United-States,<=50K,
low0,Private,low2,HS-grad,high4,Never-married,Machine-op-inspct,Unmarried,Black,Female,low10,low11,40,United-States,<=50K,
low0,Self-emp-inc,low2,Some-college,high4,Never-married,Farming-fishing,Own-child,White,Male,low10,low11,60,United-States,<=50K,
low0,Private,low2,11th,low4,Divorced,Adm-clerical,Not-in-family,White,Male,low10,low11,40,United-States,>50K,
low0,Private,low2,Bachelors,high4,Divorced,Prof-specialty,Not-in-family,White,Male,low10,low11,50,United-States,>50K,
low0,Local-gov,low2,Bachelors,high4,Divorced,Prof-specialty,Not-in-family,Black,Female,low10,low11,40,United-States,<=50K,
low0,Self-emp-not-inc,low2,HS-grad,high4,Married-civ-spouse,Farming-fishing,Husband,White,Male,low10,low11,98,United-States,<=50K,
low0,Private,low2,HS-grad,high4,Divorced,Adm-clerical,Unmarried,White,Female,low10,low11,40,United-States,<=50K,
low0,Self-emp-inc,low2,HS-grad,high4,Married-civ-spouse,Craft-repair,Husband,White,Male,low10,low11,50,United-States,<=50K,
low0,Self-emp-inc,low2,Bachelors,high4,Married-civ-spouse,Sales,Husband,White,Male,low10,low11,40,United-States,<=50K,
low0,Self-emp-inc,low2,HS-grad,high4,Never-married,Sales,Not-in-family,White,Male,low10,low11,50,United-States,<=50K,
low0,Local-gov,low2,Masters,high4,Married-civ-spouse,Prof-specialty,Wife,White,Female,low10,low11,38,United-States,>50K,
low0,Private,low2,Bachelors,high4,Married-civ-spouse,Prof-specialty,Husband,White,Male,low10,low11,44,United-States,<=50K,
low0,Private,low2,Bachelors,high4,Married-civ-spouse,Craft-repair,Husband,White,Male,low10,low11,45,United-States,>50K,
low0,Private,low2,HS-grad,high4,Never-married,Other-service,Own-child,White,Male,low10,low11,30,United-States,<=50K,
low0,Private,low2,10th,low4,Married-civ-spouse,Transport-moving,Husband,White,Male,low10,low11,40,United-States,>50K,
low0,Private,low2,HS-grad,high4,Married-civ-spouse,Transport-moving,Husband,White,Male,low10,low11,40,United-States,<=50K,
low0,Private,low2,HS-grad,high4,Never-married,Adm-clerical,Not-in-family,White,Female,low10,low11,42,United-States,<=50K,
low0,Self-emp-inc,low2,Prof-school,high4,Married-civ-spouse,Prof-specialty,Husband,White,Male,high10,low11,50,United-States,>50K,
low0,Self-emp-not-inc,low2,HS-grad,high4,Married-civ-spouse,Farming-fishing,Husband,White,Male,low10,low11,50,United-States,<=50K,
low0,Private,low2,Bachelors,high4,Never-married,Craft-repair,Not-in-family,White,Male,low10,low11,40,United-States,<=50K,
high0,Private,low2,Bachelors,high4,Never-married,Prof-specialty,Own-child,White,Female,low10,low11,10,United-States,<=50K,
low0,Private,low2,Prof-school,high4,Married-civ-spouse,Exec-managerial,Wife,White,Female,low10,low11,50,Japan,>50K,
low0,Private,low2,Preschool,low4,Never-married,Farming-fishing,Not-in-family,White,Male,low10,low11,36,Mexico,<=50K,
low0,Private,low2,Some-college,high4,Never-married,Farming-fishing,Own-child,White,Male,low10,low11,50,United-States,<=50K,
low0,Private,low2,Some-college,high4,Never-married,Other-service,Not-in-family,White,Female,low10,low11,53,United-States,<=50K,
low0,Private,low2,HS-grad,high4,Married-civ-spouse,Adm-clerical,Wife,White,Female,low10,low11,42,United-States,>50K,
low0,Private,low2,Bachelors,high4,Never-married,Adm-clerical,Other-relative,White,Male,low10,low11,40,United-States,<=50K,
low0,Private,low2,Bachelors,high4,Separated,Exec-managerial,Unmarried,White,Female,low10,low11,40,United-States,<=50K,
low0,Local-gov,low2,Some-college,high4,Never-married,Adm-clerical,Own-child,White,Female,low10,low11,30,United-States,<=50K,
low0,Private,low2,9th,low4,Separated,Craft-repair,Own-child,White,Male,low10,low11,35,Mexico,<=50K,
low0,Private,low2,HS-grad,high4,Married-civ-spouse,Transport-moving,Husband,White,Male,low10,low11,40,United-States,<=50K,
low0,Private,low2,HS-grad,high4,Never-married,Adm-clerical,Not-in-family,White,Female,low10,low11,40,United-States,<=50K,
high0,Private,low2,HS-grad,high4,Widowed,Sales,Not-in-family,White,Female,low10,low11,24,United-States,<=50K,
low0,Private,low2,HS-grad,high4,Divorced,Craft-repair,Unmarried,White,Male,low10,low11,40,United-States,<=50K,
low0,Private,low2,Assoc-voc,high4,Married-civ-spouse,Sales,Husband,White,Male,low10,low11,40,United-States,<=50K,
low0,Self-emp-not-inc,low2,Some-college,high4,Never-married,Farming-fishing,Own-child,White,Male,low10,low11,60,United-States,<=50K,
low0,Private,low2,HS-grad,high4,Never-married,Other-service,Not-in-family,Amer-Indian-Eskimo,Male,low10,low11,35,United-States,<=50K,
low0,Self-emp-inc,low2,Masters,high4,Never-married,Exec-managerial,Not-in-family,White,Female,low10,low11,45,France,>50K,
low0,Private,low2,HS-grad,high4,Married-civ-spouse,Sales,Husband,White,Male,low10,low11,40,Cuba,>50K,
low0,Private,low2,HS-grad,high4,Never-married,Machine-op-inspct,Not-in-family,White,Male,low10,low11,38,Puerto-Rico,<=50K,
low0,Self-emp-not-inc,low2,HS-grad,high4,Married-civ-spouse,Transport-moving,Husband,White,Male,low10,low11,60,United-States,>50K,
high0,Private,low2,HS-grad,high4,Divorced,Other-service,Unmarried,White,Female,low10,low11,25,United-States,<=50K,
low0,Self-emp-not-inc,low2,HS-grad,high4,Married-civ-spouse,Craft-repair,Husband,White,Male,low10,low11,35,Mexico,<=50K,
low0,Federal-gov,low2,Some-college,high4,Married-civ-spouse,Tech-support,Wife,White,Female,low10,low11,40,United-States,<=50K,
low0,Local-gov,low2,Masters,high4,Married-civ-spouse,Prof-specialty,Husband,White,Male,low10,low11,55,United-States,<=50K,
high0,Private,low2,HS-grad,high4,Separated,Craft-repair,Unmarried,White,Male,low10,low11,40,United-States,<=50K,
high0,Federal-gov,low2,HS-grad,high4,Married-civ-spouse,Tech-support,Husband,White,Male,low10,low11,40,United-States,>50K,
low0,Private,low2,HS-grad,high4,Divorced,Craft-repair,Not-in-family,White,Male,low10,low11,40,United-States,<=50K,
low0,Private,low2,Some-college,high4,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,low10,low11,40,United-States,<=50K,
low0,Private,low2,Bachelors,high4,Married-civ-spouse,Prof-specialty,Husband,White,Male,low10,low11,55,Italy,>50K,
low0,Self-emp-not-inc,low2,Some-college,high4,Married-civ-spouse,Farming-fishing,Husband,White,Male,low10,low11,60,United-States,<=50K,
low0,Private,low2,HS-grad,high4,Never-married,Craft-repair,Not-in-family,White,Male,low10,low11,40,United-States,<=50K,
low0,Local-gov,low2,Assoc-acdm,high4,Divorced,Other-service,Unmarried,White,Female,low10,low11,13,United-States,<=50K,
low0,Private,low2,HS-grad,high4,Never-married,Handlers-cleaners,Own-child,White,Male,low10,low11,40,United-States,<=50K,
low0,Private,low2,10th,low4,Separated,Transport-moving,Unmarried,Black,Male,low10,low11,45,United-States,>50K,
low0,Private,low2,HS-grad,high4,Married-civ-spouse,Craft-repair,Husband,White,Male,low10,low11,44,United-States,<=50K,
low0,Self-emp-inc,low2,Bachelors,high4,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,low10,low11,60,South,>50K,
high0,Private,low2,10th,low4,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,low10,low11,50,United-States,<=50K,
high0,Private,low2,Bachelors,high4,Divorced,Sales,Not-in-family,Black,Male,low10,low11,48,United-States,>50K,
low0,Federal-gov,low2,Bachelors,high4,Married-civ-spouse,Exec-managerial,Husband,White,Male,low10,low11,40,United-States,<=50K,
low0,Self-emp-not-inc,low2,Masters,high4,Married-civ-spouse,Farming-fishing,Husband,White,Male,low10,low11,70,United-States,<=50K,
low0,Private,low2,HS-grad,high4,Divorced,Prof-specialty,Unmarried,White,Female,low10,low11,40,United-States,>50K,
low0,Private,low2,HS-grad,high4,Never-married,Other-service,Not-in-family,White,Male,low10,low11,40,United-States,<=50K,
high0,Self-emp-not-inc,low2,Prof-school,high4,Married-civ-spouse,Prof-specialty,Husband,White,Male,low10,low11,25,United-States,>50K,
high0,Self-emp-inc,low2,HS-grad,high4,Separated,Farming-fishing,Not-in-family,White,Male,low10,low11,60,United-States,>50K,
low0,Private,low2,Some-college,high4,Never-married,Adm-clerical,Not-in-family,White,Female,low10,low11,40,United-States,<=50K,
low0,Private,low2,Some-college,high4,Never-married,Sales,Own-child,Black,Female,low10,low11,40,United-States,<=50K,
low0,Private,low2,10th,low4,Married-civ-spouse,Craft-repair,Own-child,Other,Male,low10,low11,43,United-States,>50K,
high0,Private,low2,Prof-school,high4,Married-civ-spouse,Prof-specialty,Husband,White,Male,high10,low11,50,United-States,>50K,
low0,Private,low2,Some-college,high4,Divorced,Sales,Not-in-family,White,Female,low10,low11,40,United-States,<=50K,
high0,Private,low2,HS-grad,high4,Divorced,Other-service,Other-relative,White,Female,low10,low11,14,United-States,<=50K,
low0,Private,low2,11th,low4,Separated,Other-service,Unmarried,Black,Female,low10,low11,30,United-States,<=50K,
low0,Private,low2,Assoc-voc,high4,Married-civ-spouse,Prof-specialty,Husband,White,Male,low10,low11,50,United-States,>50K,
low0,Private,low2,10th,low4,Never-married,Other-service,Own-child,White,Male,low10,low11,10,United-States,<=50K,
low0,Private,low2,Some-college,high4,Married-civ-spouse,Transport-moving,Husband,White,Male,low10,low11,60,United-States,<=50K,
low0,Private,low2,Assoc-acdm,high4,Divorced,Adm-clerical,Unmarried,White,Female,low10,low11,40,United-States,<=50K,
low0,Private,low2,Bachelors,high4,Married-civ-spouse,Sales,Husband,White,Male,low10,low11,40,United-States,>50K,
low0,Private,low2,Some-college,high4,Never-married,Adm-clerical,Own-child,White,Female,low10,low11,20,United-States,<=50K,
low0,Private,low2,Some-college,high4,Never-married,Prof-specialty,Own-child,White,Male,low10,low11,10,United-States,<=50K,
low0,Private,low2,HS-grad,high4,Married-civ-spouse,Other-service,Husband,White,Male,low10,low11,45,United-States,<=50K,
low0,Private,low2,Some-college,high4,Never-married,Sales,Own-child,White,Male,low10,low11,20,United-States,<=50K,
low0,Private,low2,7th-8th,low4,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,low10,low11,40,United-States,<=50K,
low0,Private,low2,Bachelors,high4,Married-civ-spouse,Prof-specialty,Husband,White,Male,low10,low11,60,Ireland,>50K,
low0,Private,low2,Some-college,high4,Never-married,Craft-repair,Not-in-family,Black,Male,low10,low11,40,United-States,<=50K,
low0,Private,low2,HS-grad,high4,Married-civ-spouse,Craft-repair,Husband,White,Male,low10,low11,45,United-States,>50K,
low0,Local-gov,low2,Assoc-voc,high4,Married-civ-spouse,Tech-support,Wife,White,Female,low10,low11,35,Nicaragua,>50K,
low0,Private,low2,Doctorate,high4,Never-married,Prof-specialty,Not-in-family,White,Male,low10,low11,50,Germany,<=50K,
low0,Private,low2,Some-college,high4,Married-civ-spouse,Exec-managerial,Husband,White,Male,low10,low11,40,United-States,<=50K,
high0,Self-emp-inc,low2,Some-college,high4,Married-civ-spouse,Craft-repair,Husband,White,Male,low10,low11,40,United-States,<=50K,
low0,Private,low2,Bachelors,high4,Never-married,Prof-specialty,Not-in-family,White,Male,low10,low11,40,United-States,<=50K,
low0,Private,low2,HS-grad,high4,Divorced,Machine-op-inspct,Unmarried,White,Female,low10,low11,20,United-States,<=50K,
low0,Private,low2,HS-grad,high4,Divorced,Craft-repair,Not-in-family,White,Male,low10,low11,40,United-States,<=50K,
high0,Self-emp-not-inc,low2,Bachelors,high4,Married-civ-spouse,Sales,Husband,White,Male,low10,low11,40,United-States,>50K,
low0,Private,low2,HS-grad,high4,Never-married,Prof-specialty,Own-child,White,Male,low10,low11,30,United-States,<=50K,
high0,Private,low2,Assoc-voc,high4,Divorced,Prof-specialty,Unmarried,White,Female,low10,low11,40,United-States,<=50K,
low0,Self-emp-not-inc,low2,Some-college,high4,Married-civ-spouse,Transport-moving,Husband,White,Male,low10,low11,30,United-States,<=50K,
low0,Private,low2,HS-grad,high4,Married-civ-spouse,Craft-repair,Husband,White,Male,low10,low11,40,United-States,>50K,
low0,Private,low2,Some-college,high4,Divorced,Prof-specialty,Not-in-family,White,Male,low10,low11,48,United-States,>50K,
low0,Self-emp-inc,low2,Assoc-voc,high4,Married-civ-spouse,Craft-repair,Husband,White,Male,low10,low11,60,United-States,<=50K,
low0,Self-emp-inc,low2,Some-college,high4,Married-civ-spouse,Exec-managerial,Husband,White,Male,low10,low11,50,Germany,>50K,
high0,Private,low2,9th,low4,Widowed,Other-service,Unmarried,Black,Female,low10,low11,25,United-States,<=50K,
low0,Private,low2,Some-college,high4,Married-civ-spouse,Other-service,Husband,White,Male,low10,low11,40,United-States,<=50K,
high0,Local-gov,low2,HS-grad,high4,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,low10,low11,40,United-States,<=50K,
high0,Private,low2,HS-grad,high4,Widowed,Sales,Not-in-family,White,Female,low10,low11,32,United-States,<=50K,
low0,Private,low2,10th,low4,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,low10,low11,40,Guatemala,<=50K,
low0,Private,low2,11th,low4,Divorced,Exec-managerial,Not-in-family,White,Female,low10,low11,38,United-States,<=50K,
low0,State-gov,low2,Some-college,high4,Never-married,Protective-serv,Unmarried,Black,Female,low10,low11,40,United-States,<=50K,
low0,Federal-gov,low2,HS-grad,high4,Never-married,Handlers-cleaners,Not-in-family,Amer-Indian-Eskimo,Male,low10,low11,40,United-States,<=50K,
low0,Private,low2,Some-college,high4,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,low10,low11,50,United-States,<=50K,
low0,Local-gov,low2,Some-college,high4,Married-civ-spouse,Exec-managerial,Husband,White,Male,low10,low11,50,United-States,<=50K,
low0,Private,low2,HS-grad,high4,Married-civ-spouse,Other-service,Husband,Black,Male,low10,low11,40,United-States,>50K,
low0,Private,low2,HS-grad,high4,Divorced,Other-service,Other-relative,Asian-Pac-Islander,Female,low10,low11,40,South,<=50K,
low0,Private,low2,Some-college,high4,Never-married,Sales,Own-child,White,Female,low10,low11,20,United-States,<=50K,
low0,Private,low2,Prof-school,high4,Married-civ-spouse,Exec-managerial,Wife,White,Female,low10,low11,40,United-States,>50K,
low0,Private,low2,Some-college,high4,Never-married,Adm-clerical,Not-in-family,White,Male,low10,low11,50,United-States,<=50K,
low0,Private,low2,11th,low4,Never-married,Adm-clerical,Unmarried,Black,Female,low10,low11,38,United-States,<=50K,
high0,Private,low2,7th-8th,low4,Widowed,Other-service,Not-in-family,White,Female,low10,low11,35,United-States,<=50K,
low0,Private,low2,Some-college,high4,Never-married,Other-service,Own-child,Black,Male,low10,low11,42,United-States,<=50K,
low0,Private,low2,11th,low4,Never-married,Other-service,Own-child,White,Male,low10,low11,25,United-States,<=50K,
low0,Private,low2,Some-college,high4,Never-married,Farming-fishing,Own-child,White,Male,low10,low11,40,United-States,<=50K,
low0,Private,low2,Some-college,high4,Never-married,Other-service,Other-relative,Black,Male,low10,low11,35,United-States,<=50K,
high0,Federal-gov,low2,Some-college,high4,Married-civ-spouse,Exec-managerial,Husband,White,Male,low10,low11,40,United-States,>50K,
low0,Private,low2,Assoc-acdm,high4,Married-civ-spouse,Exec-managerial,Husband,White,Male,low10,low11,40,United-States,<=50K,
low0,Private,low2,Bachelors,high4,Married-civ-spouse,Sales,Husband,White,Male,low10,low11,55,United-States,<=50K,
low0,Private,low2,Masters,high4,Married-civ-spouse,Exec-managerial,Husband,White,Male,low10,low11,40,United-States,<=50K,
low0,Private,low2,Bachelors,high4,Never-married,Exec-managerial,Not-in-family,White,Female,low10,low11,40,United-States,<=50K,
low0,Private,low2,HS-grad,high4,Divorced,Machine-op-inspct,Not-in-family,White,Male,low10,low11,45,United-States,<=50K,
low0,Private,low2,Some-college,high4,Never-married,Other-service,Not-in-family,White,Male,low10,low11,40,United-States,<=50K,
low0,Private,low2,Bachelors,high4,Never-married,Prof-specialty,Not-in-family,White,Female,low10,low11,9,United-States,<=50K,
low0,State-gov,low2,Some-college,high4,Married-civ-spouse,Protective-serv,Husband,White,Male,low10,low11,40,United-States,>50K,
low0,Private,low2,HS-grad,high4,Married-civ-spouse,Craft-repair,Husband,White,Male,low10,low11,40,United-States,>50K,
low0,Self-emp-not-inc,low2,Assoc-acdm,high4,Divorced,Craft-repair,Not-in-family,White,Male,low10,low11,50,United-States,<=50K,
low0,Private,low2,Some-college,high4,Married-civ-spouse,Craft-repair,Husband,White,Male,low10,low11,60,United-States,>50K,
low0,Federal-gov,low2,Bachelors,high4,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,low10,low11,56,United-States,>50K,
high0,Self-emp-not-inc,low2,11th,low4,Married-civ-spouse,Craft-repair,Husband,White,Male,low10,low11,20,United-States,<=50K,
low0,Private,low2,Some-college,high4,Divorced,Handlers-cleaners,Unmarried,Black,Female,low10,low11,40,United-States,<=50K,
low0,Private,low2,HS-grad,high4,Never-married,Craft-repair,Not-in-family,White,Male,low10,low11,50,United-States,>50K,
low0,Private,low2,5th-6th,low4,Married-civ-spouse,Craft-repair,Husband,Other,Male,low10,low11,40,Puerto-Rico,>50K,
low0,Private,low2,9th,low4,Never-married,Machine-op-inspct,Not-in-family,White,Male,low10,low11,40,United-States,<=50K,
low0,Private,low2,Bachelors,high4,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,low10,low11,55,Japan,>50K,
low0,Private,low2,HS-grad,high4,Never-married,Sales,Not-in-family,White,Female,low10,low11,40,United-States,<=50K,
low0,Private,low2,9th,low4,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,low10,low11,50,United-States,>50K,
high0,Self-emp-inc,low2,HS-grad,high4,Married-civ-spouse,Prof-specialty,Wife,White,Female,low10,low11,30,England,>50K,
low0,Private,low2,Bachelors,high4,Never-married,Sales,Unmarried,Black,Male,low10,low11,40,United-States,<=50K,
low0,Private,low2,HS-grad,high4,Divorced,Sales,Not-in-family,White,Male,low10,low11,40,United-States,<=50K,
low0,Private,low2,HS-grad,high4,Married-civ-spouse,Craft-repair,Husband,White,Male,low10,low11,40,United-States,<=50K,
low0,Private,low2,Some-college,high4,Never-married,Other-service,Not-in-family,White,Female,low10,low11,40,United-States,<=50K,
low0,Private,low2,Some-college,high4,Divorced,Exec-managerial,Unmarried,Black,Female,low10,low11,38,United-States,<=50K,
low0,Private,low2,HS-grad,high4,Never-married,Machine-op-inspct,Other-relative,Black,Female,low10,low11,30,United-States,<=50K,
low0,Private,low2,HS-grad,high4,Never-married,Exec-managerial,Own-child,Black,Male,low10,low11,40,United-States,<=50K,
low0,Federal-gov,low2,HS-grad,high4,Widowed,Adm-clerical,Unmarried,White,Female,low10,low11,35,United-States,<=50K,
low0,Private,low2,Bachelors,high4,Married-civ-spouse,Tech-support,Husband,White,Male,low10,low11,40,United-States,<=50K,
low0,Private,low2,Some-college,high4,Never-married,Handlers-cleaners,Own-child,Other,Male,low10,low11,30,United-States,<=50K,
low0,Private,low2,HS-grad,high4,Married-civ-spouse,Transport-moving,Wife,White,Female,low10,low11,40,United-States,<=50K,
low0,Self-emp-inc,low2,Masters,high4,Divorced,Exec-managerial,Not-in-family,White,Female,low10,low11,70,United-States,<=50K,
low0,State-gov,low2,Bachelors,high4,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,low10,low11,20,India,<=50K,
high0,Self-emp-not-inc,low2,Doctorate,high4,Married-civ-spouse,Prof-specialty,Husband,White,Male,low10,low11,50,Canada,<=50K,
low0,Private,low2,Some-college,high4,Married-civ-spouse,Sales,Husband,White,Male,low10,low11,40,United-States,<=50K,
low0,Private,low2,HS-grad,high4,Divorced,Craft-repair,Not-in-family,White,Male,low10,low11,40,United-States,<=50K,
low0,Private,low2,Some-college,high4,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,low10,low11,40,United-States,<=50K,
high0,Private,low2,9th,low4,Married-civ-spouse,Transport-moving,Husband,White,Male,low10,low11,40,United-States,<=50K,
low0,Private,low2,Some-college,high4,Never-married,Machine-op-inspct,Own-child,White,Male,low10,low11,20,United-States,<=50K,
low0,Self-emp-inc,low2,HS-grad,high4,Married-civ-spouse,Sales,Husband,White,Male,low10,low11,60,United-States,<=50K,
high0,Federal-gov,low2,Assoc-acdm,high4,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,low10,low11,40,United-States,>50K,
low0,Private,low2,Bachelors,high4,Never-married,Transport-moving,Not-in-family,White,Male,low10,low11,40,United-States,<=50K,
low0,Private,low2,HS-grad,high4,Married-civ-spouse,Craft-repair,Husband,White,Male,low10,low11,47,United-States,<=50K,
high0,Private,low2,HS-grad,high4,Married-civ-spouse,Farming-fishing,Husband,Asian-Pac-Islander,Male,low10,low11,40,Philippines,<=50K,
low0,Private,low2,Bachelors,high4,Never-married,Prof-specialty,Not-in-family,Black,Female,low10,low11,40,United-States,<=50K,
