age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,decision
low,Private,low,Assoc-acdm,high,Never-married,Other-service,Own-child,White,Female,low,0,20,United-States,<=50K,
low,Private,low,Some-college,high,Never-married,Prof-specialty,Unmarried,Asian-Pac-Islander,Male,low,0,20,United-States,<=50K,
low,Private,low,Bachelors,high,Never-married,Transport-moving,Not-in-family,White,Male,low,0,40,United-States,<=50K,
low,Private,low,Bachelors,high,Married-civ-spouse,Sales,Husband,White,Male,low,0,45,Jamaica,<=50K,
low,Federal-gov,low,Prof-school,high,Married-civ-spouse,Prof-specialty,Husband,White,Male,low,0,40,United-States,>50K,
low,Private,low,Assoc-voc,high,Married-civ-spouse,Adm-clerical,Husband,White,Male,low,0,40,United-States,<=50K,
low,Private,low,Assoc-voc,high,Married-civ-spouse,Adm-clerical,Husband,White,Male,low,0,40,United-States,<=50K,
low,Local-gov,low,Masters,high,Married-civ-spouse,Exec-managerial,Husband,White,Male,low,0,70,United-States,>50K,
low,Private,low,11th,low,Never-married,Transport-moving,Unmarried,White,Male,low,0,40,United-States,<=50K,
low,Private,low,HS-grad,high,Never-married,Craft-repair,Not-in-family,White,Male,low,0,40,United-States,<=50K,
low,Private,low,7th-8th,low,Married-civ-spouse,Farming-fishing,Husband,White,Male,low,0,45,United-States,<=50K,
low,Self-emp-not-inc,low,Masters,high,Divorced,Prof-specialty,Not-in-family,White,Male,low,0,50,United-States,>50K,
low,Private,low,Some-college,high,Divorced,Sales,Unmarried,White,Female,low,0,40,United-States,<=50K,
low,State-gov,low,Bachelors,high,Never-married,Prof-specialty,Not-in-family,White,Male,low,0,35,United-States,<=50K,
low,Private,low,Some-college,high,Divorced,Machine-op-inspct,Unmarried,White,Female,low,0,40,United-States,<=50K,
low,Private,low,HS-grad,high,Married-civ-spouse,Exec-managerial,Husband,White,Male,low,0,40,Germany,<=50K,
low,Private,low,HS-grad,high,Divorced,Prof-specialty,Not-in-family,White,Female,low,0,40,United-States,<=50K,
low,Private,low,HS-grad,high,Married-civ-spouse,Craft-repair,Husband,White,Male,low,0,42,United-States,>50K,
low,Private,low,Masters,high,Married-civ-spouse,Adm-clerical,Husband,White,Male,low,0,40,United-States,<=50K,
low,Private,low,Some-college,high,Divorced,Exec-managerial,Not-in-family,White,Female,low,0,40,United-States,<=50K,
low,Private,low,Some-college,high,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,low,0,40,United-States,<=50K,
low,Local-gov,low,Some-college,high,Divorced,Adm-clerical,Not-in-family,White,Female,low,0,20,Mexico,<=50K,
low,Private,low,HS-grad,high,Never-married,Sales,Unmarried,Black,Female,low,0,58,United-States,<=50K,
low,Private,low,HS-grad,high,Married-civ-spouse,Exec-managerial,Husband,White,Male,low,0,60,United-States,>50K,
low,Private,low,Bachelors,high,Married-civ-spouse,Prof-specialty,Wife,White,Female,low,1902,32,United-States,>50K,
low,Local-gov,low,HS-grad,high,Married-civ-spouse,Craft-repair,Husband,Black,Male,low,0,40,United-States,>50K,
low,Private,low,HS-grad,high,Never-married,Handlers-cleaners,Own-child,White,Male,low,0,50,United-States,<=50K,
low,Private,low,Some-college,high,Married-civ-spouse,Prof-specialty,Husband,White,Male,low,0,48,United-States,>50K,
low,Private,low,Assoc-voc,high,Married-civ-spouse,Transport-moving,Husband,White,Male,low,0,40,United-States,<=50K,
low,Self-emp-not-inc,low,Bachelors,high,Never-married,Sales,Not-in-family,White,Female,low,0,60,United-States,<=50K,
low,Private,low,Bachelors,high,Married-civ-spouse,Adm-clerical,Husband,White,Male,low,0,27,United-States,<=50K,
high,Self-emp-inc,low,Some-college,high,Married-civ-spouse,Prof-specialty,Husband,White,Male,low,0,40,United-States,<=50K,
low,Private,low,Assoc-voc,high,Married-civ-spouse,Craft-repair,Husband,White,Male,low,1887,40,United-States,>50K,
low,Self-emp-inc,low,Assoc-acdm,high,Married-civ-spouse,Exec-managerial,Wife,White,Female,low,0,40,United-States,<=50K,
low,Private,low,Bachelors,high,Never-married,Prof-specialty,Own-child,White,Female,low,0,40,United-States,<=50K,
low,Private,low,Bachelors,high,Never-married,Prof-specialty,Not-in-family,White,Male,low,0,40,United-States,>50K,
high,Private,low,HS-grad,high,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,low,0,40,United-States,>50K,
low,Self-emp-not-inc,low,Prof-school,high,Married-civ-spouse,Prof-specialty,Husband,White,Male,low,0,50,United-States,>50K,
low,Private,low,Bachelors,high,Married-civ-spouse,Prof-specialty,Husband,White,Male,low,0,55,United-States,>50K,
low,Private,low,Bachelors,high,Married-civ-spouse,Prof-specialty,Husband,White,Male,low,0,42,United-States,>50K,
low,Self-emp-not-inc,low,Assoc-voc,high,Never-married,Craft-repair,Own-child,White,Male,low,0,60,United-States,<=50K,
low,Local-gov,low,Masters,high,Married-civ-spouse,Prof-specialty,Wife,White,Female,low,0,60,United-States,>50K,
low,Private,low,Bachelors,high,Married-civ-spouse,Sales,Husband,White,Male,low,0,40,United-States,>50K,
low,Federal-gov,low,Bachelors,high,Married-civ-spouse,Adm-clerical,Husband,White,Male,low,0,50,United-States,>50K,
high,Self-emp-inc,low,Bachelors,high,Married-civ-spouse,Exec-managerial,Husband,White,Male,low,2392,40,United-States,>50K,
high,Private,low,Bachelors,high,Married-civ-spouse,Exec-managerial,Husband,White,Male,low,0,50,United-States,>50K,
low,Private,low,HS-grad,high,Married-spouse-absent,Other-service,Not-in-family,Asian-Pac-Islander,Female,low,0,40,Philippines,<=50K,
low,Self-emp-not-inc,low,HS-grad,high,Married-civ-spouse,Craft-repair,Husband,White,Male,low,0,72,United-States,>50K,
low,Private,low,Bachelors,high,Separated,Tech-support,Not-in-family,Asian-Pac-Islander,Male,low,0,40,Philippines,<=50K,
low,Private,low,Assoc-voc,high,Married-civ-spouse,Prof-specialty,Husband,White,Male,low,0,45,United-States,>50K,
low,Local-gov,low,Bachelors,high,Never-married,Prof-specialty,Own-child,White,Female,low,0,35,United-States,<=50K,
low,Private,low,Bachelors,high,Never-married,Other-service,Not-in-family,White,Female,low,0,50,United-States,<=50K,
low,Private,low,Some-college,high,Never-married,Sales,Own-child,White,Female,low,0,20,United-States,<=50K,
low,Private,low,10th,low,Married-civ-spouse,Craft-repair,Husband,White,Male,low,0,40,United-States,<=50K,
high,Self-emp-not-inc,low,HS-grad,high,Widowed,Adm-clerical,Other-relative,White,Female,low,0,30,United-States,<=50K,
low,Private,low,Some-college,high,Married-civ-spouse,Sales,Husband,White,Male,low,0,40,United-States,>50K,
low,Self-emp-not-inc,low,Some-college,high,Divorced,Prof-specialty,Unmarried,Black,Female,low,0,40,United-States,<=50K,
low,Private,low,Bachelors,high,Married-civ-spouse,Sales,Husband,White,Male,low,0,70,United-States,>50K,
low,Private,low,5th-6th,low,Never-married,Craft-repair,Not-in-family,White,Male,low,0,40,Columbia,<=50K,
low,Private,low,Bachelors,high,Divorced,Prof-specialty,Unmarried,White,Female,low,0,40,United-States,<=50K,
low,Private,low,Some-college,high,Married-civ-spouse,Other-service,Husband,White,Male,low,0,35,United-States,<=50K,
low,Private,low,HS-grad,high,Divorced,Sales,Unmarried,White,Female,low,0,25,Canada,<=50K,
high,Private,low,10th,low,Separated,Machine-op-inspct,Not-in-family,White,Female,low,0,28,Peru,<=50K,
low,Private,low,Bachelors,high,Married-civ-spouse,Exec-managerial,Husband,White,Male,low,0,50,United-States,>50K,
low,Private,low,Bachelors,high,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Female,low,0,21,Japan,>50K,
low,Private,low,HS-grad,high,Never-married,Sales,Own-child,Black,Female,low,0,35,United-States,<=50K,
low,Private,low,Bachelors,high,Never-married,Prof-specialty,Not-in-family,White,Male,low,0,50,United-States,<=50K,
low,Private,low,9th,low,Married-civ-spouse,Craft-repair,Husband,White,Male,low,0,44,United-States,<=50K,
low,Federal-gov,low,Masters,high,Married-civ-spouse,Prof-specialty,Husband,White,Male,low,0,40,United-States,>50K,
low,Private,low,Some-college,high,Divorced,Other-service,Not-in-family,White,Female,low,1721,55,United-States,<=50K,
high,Private,low,HS-grad,high,Married-civ-spouse,Tech-support,Husband,Black,Male,low,1887,40,Trinadad&Tobago,>50K,
low,Private,low,10th,low,Never-married,Other-service,Unmarried,White,Male,low,0,60,Mexico,<=50K,
low,Local-gov,low,Bachelors,high,Married-civ-spouse,Prof-specialty,Wife,White,Female,low,0,38,United-States,>50K,
low,Private,low,HS-grad,high,Never-married,Prof-specialty,Own-child,Black,Male,low,0,40,United-States,<=50K,
low,Private,low,12th,low,Never-married,Priv-house-serv,Own-child,White,Male,low,0,30,United-States,<=50K,
low,Local-gov,low,Bachelors,high,Married-civ-spouse,Prof-specialty,Husband,White,Male,low,0,45,United-States,>50K,
low,Private,low,Some-college,high,Never-married,Machine-op-inspct,Not-in-family,White,Female,low,0,25,United-States,<=50K,
high,Private,low,Some-college,high,Married-civ-spouse,Sales,Husband,White,Male,low,0,40,United-States,<=50K,
low,Private,low,HS-grad,high,Divorced,Sales,Not-in-family,Asian-Pac-Islander,Male,low,0,45,Japan,<=50K,
low,Private,low,Masters,high,Married-civ-spouse,Prof-specialty,Husband,White,Male,low,0,48,United-States,<=50K,
low,Private,low,11th,low,Never-married,Machine-op-inspct,Not-in-family,White,Female,low,0,25,United-States,<=50K,
low,Private,low,Some-college,high,Divorced,Adm-clerical,Other-relative,White,Female,low,0,40,United-States,<=50K,
high,Private,low,Preschool,low,Never-married,Machine-op-inspct,Not-in-family,White,Male,low,0,10,United-States,<=50K,
low,State-gov,low,HS-grad,high,Married-civ-spouse,Craft-repair,Husband,White,Male,low,0,40,United-States,>50K,
low,Private,low,HS-grad,high,Divorced,Exec-managerial,Not-in-family,White,Female,low,0,40,United-States,<=50K,
low,Self-emp-not-inc,low,HS-grad,high,Married-civ-spouse,Farming-fishing,Husband,White,Male,low,0,50,United-States,<=50K,
low,Private,low,Bachelors,high,Married-civ-spouse,Exec-managerial,Husband,White,Male,low,0,40,United-States,>50K,
low,Private,low,HS-grad,high,Separated,Craft-repair,Unmarried,White,Female,low,0,40,Mexico,<=50K,
low,Private,low,HS-grad,high,Divorced,Adm-clerical,Not-in-family,White,Female,low,0,40,United-States,<=50K,
high,Private,low,9th,low,Widowed,Sales,Not-in-family,White,Female,low,0,40,United-States,<=50K,
high,Private,low,HS-grad,high,Widowed,Adm-clerical,Other-relative,White,Female,low,0,40,United-States,<=50K,
low,Private,low,HS-grad,high,Married-civ-spouse,Exec-managerial,Husband,White,Male,low,0,40,United-States,<=50K,
low,Private,low,HS-grad,high,Never-married,Machine-op-inspct,Own-child,Black,Female,low,0,40,United-States,<=50K,
low,Private,low,HS-grad,high,Divorced,Sales,Not-in-family,White,Male,low,0,30,United-States,<=50K,
low,Self-emp-not-inc,low,Some-college,high,Married-civ-spouse,Craft-repair,Husband,White,Male,low,0,50,United-States,>50K,
low,Self-emp-not-inc,low,HS-grad,high,Never-married,Farming-fishing,Own-child,White,Male,low,0,40,United-States,<=50K,
low,Private,low,HS-grad,high,Married-civ-spouse,Prof-specialty,Husband,White,Male,low,1902,40,United-States,>50K,
high,Private,low,HS-grad,high,Married-civ-spouse,Other-service,Husband,Black,Male,low,0,4,United-States,<=50K,
low,Private,low,Some-college,high,Divorced,Sales,Not-in-family,White,Male,low,0,60,United-States,<=50K,
low,Private,low,HS-grad,high,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,low,0,42,United-States,>50K,
low,Local-gov,low,Some-college,high,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,low,0,40,Mexico,<=50K,
low,Private,low,Some-college,high,Married-civ-spouse,Sales,Husband,White,Male,low,0,40,United-States,>50K,
low,Private,low,HS-grad,high,Never-married,Sales,Unmarried,White,Female,low,0,35,Mexico,<=50K,
low,Private,low,Bachelors,high,Married-civ-spouse,Adm-clerical,Husband,White,Male,low,0,40,United-States,<=50K,
low,Private,low,Masters,high,Married-civ-spouse,Prof-specialty,Husband,White,Male,low,0,50,United-States,>50K,
low,Local-gov,low,Bachelors,high,Never-married,Prof-specialty,Not-in-family,Amer-Indian-Eskimo,Male,low,0,60,United-States,<=50K,
low,Private,low,Bachelors,high,Married-civ-spouse,Exec-managerial,Husband,White,Male,low,0,55,United-States,>50K,
low,Self-emp-not-inc,low,Bachelors,high,Married-civ-spouse,Prof-specialty,Husband,White,Male,low,0,60,United-States,<=50K,
low,Private,low,HS-grad,high,Married-civ-spouse,Exec-managerial,Husband,White,Male,low,0,60,United-States,>50K,
low,Private,low,Bachelors,high,Never-married,Sales,Not-in-family,White,Male,low,0,45,United-States,<=50K,
low,Private,low,Bachelors,high,Never-married,Handlers-cleaners,Own-child,White,Female,low,0,15,United-States,<=50K,
low,Private,low,HS-grad,high,Married-civ-spouse,Sales,Husband,Black,Male,low,0,36,United-States,<=50K,
high,Private,low,HS-grad,high,Married-civ-spouse,Sales,Wife,White,Female,low,0,21,United-States,<=50K,
low,Private,low,Some-college,high,Divorced,Adm-clerical,Unmarried,White,Female,low,0,45,United-States,<=50K,
low,Private,low,HS-grad,high,Never-married,Adm-clerical,Own-child,White,Female,low,0,40,United-States,<=50K,
low,Self-emp-not-inc,low,Bachelors,high,Married-civ-spouse,Prof-specialty,Husband,White,Male,low,0,40,United-States,<=50K,
low,Private,low,Some-college,high,Married-civ-spouse,Sales,Husband,White,Male,low,0,40,United-States,>50K,
high,Self-emp-not-inc,low,Some-college,high,Widowed,Exec-managerial,Unmarried,White,Female,low,0,45,United-States,<=50K,
low,Private,low,HS-grad,high,Widowed,Machine-op-inspct,Not-in-family,White,Male,low,0,40,United-States,<=50K,
low,Private,low,5th-6th,low,Never-married,Other-service,Other-relative,White,Male,low,0,54,Mexico,<=50K,
low,Self-emp-not-inc,low,Prof-school,high,Married-civ-spouse,Prof-specialty,Husband,White,Male,low,0,55,United-States,>50K,
low,Private,low,HS-grad,high,Never-married,Machine-op-inspct,Unmarried,White,Female,low,0,40,Guatemala,<=50K,
low,Private,low,Bachelors,high,Married-civ-spouse,Exec-managerial,Husband,White,Male,low,0,60,United-States,>50K,
high,Private,low,Bachelors,high,Married-civ-spouse,Prof-specialty,Husband,White,Male,low,0,40,United-States,<=50K,
low,Private,low,Masters,high,Never-married,Exec-managerial,Not-in-family,White,Female,low,0,60,United-States,>50K,
low,Private,low,Bachelors,high,Married-civ-spouse,Prof-specialty,Wife,White,Female,low,0,35,United-States,<=50K,
low,Local-gov,low,Bachelors,high,Never-married,Prof-specialty,Not-in-family,White,Female,low,0,40,United-States,<=50K,
high,Private,low,1st-4th,low,Married-civ-spouse,Prof-specialty,Husband,White,Male,low,0,15,Poland,<=50K,
low,Private,low,HS-grad,high,Separated,Other-service,Other-relative,Black,Female,low,0,35,United-States,<=50K,
low,Private,low,HS-grad,high,Married-civ-spouse,Craft-repair,Husband,White,Male,low,0,40,United-States,<=50K,
low,Private,low,Some-college,high,Married-civ-spouse,Other-service,Husband,Black,Male,low,0,30,United-States,<=50K,
low,Private,low,HS-grad,high,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,low,0,45,United-States,>50K,
low,Private,low,Assoc-acdm,high,Married-civ-spouse,Craft-repair,Husband,White,Male,low,0,45,United-States,<=50K,
low,Private,low,Some-college,high,Married-civ-spouse,Adm-clerical,Husband,White,Male,low,0,50,United-States,>50K,
high,Private,low,Some-college,high,Married-civ-spouse,Prof-specialty,Husband,White,Male,low,0,40,Poland,>50K,
high,Private,low,Bachelors,high,Married-civ-spouse,Sales,Husband,White,Male,low,0,40,United-States,>50K,
low,Private,low,Bachelors,high,Never-married,Sales,Not-in-family,White,Male,low,0,25,United-States,<=50K,
low,Private,low,HS-grad,high,Never-married,Machine-op-inspct,Not-in-family,White,Female,low,0,60,United-States,<=50K,
low,Private,low,Some-college,high,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,low,0,44,United-States,>50K,
low,Private,low,HS-grad,high,Separated,Other-service,Unmarried,Black,Female,low,0,30,United-States,<=50K,
low,Private,low,Bachelors,high,Married-civ-spouse,Prof-specialty,Husband,White,Male,low,0,40,United-States,>50K,
low,Private,low,11th,low,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,low,0,40,United-States,<=50K,
low,Self-emp-not-inc,low,HS-grad,high,Married-civ-spouse,Other-service,Husband,White,Male,low,0,50,United-States,<=50K,
low,Private,low,Bachelors,high,Married-civ-spouse,Transport-moving,Husband,White,Male,low,0,20,United-States,<=50K,
low,Private,low,HS-grad,high,Divorced,Adm-clerical,Not-in-family,White,Female,low,0,40,United-States,<=50K,
low,Private,low,HS-grad,high,Never-married,Exec-managerial,Own-child,Other,Female,low,0,40,Mexico,<=50K,
low,Private,low,Assoc-acdm,high,Divorced,Prof-specialty,Unmarried,White,Male,low,0,25,United-States,<=50K,
low,Private,low,Some-college,high,Married-civ-spouse,Adm-clerical,Wife,White,Female,low,0,40,United-States,>50K,
low,Private,low,Bachelors,high,Never-married,Sales,Own-child,White,Male,low,0,40,United-States,<=50K,
low,Private,low,10th,low,Never-married,Handlers-cleaners,Other-relative,White,Male,low,0,40,Mexico,<=50K,
low,Private,low,Some-college,high,Divorced,Sales,Unmarried,White,Female,low,0,30,United-States,<=50K,
low,Private,low,10th,low,Never-married,Other-service,Own-child,White,Male,low,0,40,United-States,<=50K,
low,Private,low,HS-grad,high,Never-married,Handlers-cleaners,Own-child,Amer-Indian-Eskimo,Male,low,0,40,United-States,<=50K,
low,Private,low,Some-college,high,Never-married,Adm-clerical,Unmarried,Other,Female,low,0,38,United-States,<=50K,
low,Private,low,Assoc-acdm,high,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,low,0,60,United-States,<=50K,
low,Private,low,Some-college,high,Married-civ-spouse,Adm-clerical,Wife,White,Female,low,0,35,United-States,<=50K,
low,Private,low,HS-grad,high,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Female,low,0,40,United-States,<=50K,
low,Self-emp-inc,low,Some-college,high,Divorced,Exec-managerial,Not-in-family,White,Male,low,2339,50,United-States,<=50K,
low,Private,low,Some-college,high,Married-civ-spouse,Sales,Husband,White,Male,low,0,35,United-States,>50K,
high,Private,low,1st-4th,low,Divorced,Priv-house-serv,Not-in-family,White,Female,low,0,12,United-States,<=50K,
low,Private,low,Some-college,high,Married-civ-spouse,Prof-specialty,Husband,White,Male,low,0,40,United-States,>50K,
low,Federal-gov,low,HS-grad,high,Widowed,Adm-clerical,Not-in-family,White,Female,low,0,40,United-States,<=50K,
low,Private,low,Bachelors,high,Never-married,Prof-specialty,Own-child,White,Female,low,0,40,United-States,<=50K,
low,Private,low,Some-college,high,Divorced,Adm-clerical,Unmarried,White,Female,low,0,40,United-States,<=50K,
low,Private,low,11th,low,Married-civ-spouse,Craft-repair,Husband,White,Male,low,0,40,United-States,>50K,
low,Self-emp-not-inc,low,Some-college,high,Married-civ-spouse,Farming-fishing,Husband,White,Male,low,0,86,United-States,<=50K,
low,Private,low,HS-grad,high,Never-married,Adm-clerical,Other-relative,White,Female,low,1974,40,United-States,<=50K,
low,Private,low,Assoc-acdm,high,Married-civ-spouse,Adm-clerical,Husband,White,Male,low,0,40,United-States,>50K,
low,Local-gov,low,Bachelors,high,Never-married,Prof-specialty,Not-in-family,White,Female,low,0,40,United-States,<=50K,
low,Self-emp-not-inc,low,Some-college,high,Married-civ-spouse,Exec-managerial,Husband,White,Male,low,0,80,United-States,<=50K,
high,Private,low,HS-grad,high,Divorced,Adm-clerical,Not-in-family,White,Female,low,0,40,Canada,<=50K,
low,Self-emp-not-inc,low,Bachelors,high,Married-civ-spouse,Sales,Husband,White,Male,low,0,40,United-States,<=50K,
high,Private,low,Bachelors,high,Married-civ-spouse,Prof-specialty,Husband,White,Male,low,0,40,United-States,>50K,
low,Private,low,12th,low,Never-married,Sales,Not-in-family,White,Female,low,0,55,United-States,<=50K,
low,Private,low,HS-grad,high,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,low,0,46,United-States,>50K,
low,Self-emp-not-inc,low,HS-grad,high,Married-civ-spouse,Farming-fishing,Husband,White,Male,low,0,50,United-States,>50K,
low,Local-gov,low,Some-college,high,Married-civ-spouse,Protective-serv,Husband,White,Male,low,0,40,United-States,>50K,
high,Private,low,HS-grad,high,Married-civ-spouse,Transport-moving,Husband,White,Male,low,0,50,United-States,<=50K,
low,Private,low,Assoc-voc,high,Never-married,Exec-managerial,Not-in-family,White,Female,low,0,23,United-States,<=50K,
low,Private,low,Assoc-acdm,high,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,low,0,40,United-States,>50K,
low,Private,low,Bachelors,high,Never-married,Exec-managerial,Not-in-family,White,Male,low,0,40,United-States,>50K,
high,Private,low,HS-grad,high,Married-civ-spouse,Protective-serv,Husband,White,Male,low,0,40,United-States,>50K,
low,Private,low,Some-college,high,Never-married,Other-service,Own-child,White,Female,low,0,15,United-States,<=50K,
low,Private,low,Some-college,high,Never-married,Tech-support,Not-in-family,White,Female,low,0,40,United-States,<=50K,
low,Private,low,HS-grad,high,Divorced,Adm-clerical,Unmarried,White,Female,low,0,35,United-States,<=50K,
low,Private,low,Some-college,high,Married-civ-spouse,Exec-managerial,Wife,White,Female,low,0,20,United-States,>50K,
low,Private,low,Some-college,high,Married-spouse-absent,Prof-specialty,Own-child,Black,Female,low,0,40,United-States,<=50K,
low,Private,low,10th,low,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,low,0,40,United-States,>50K,
low,Self-emp-not-inc,low,Bachelors,high,Divorced,Exec-managerial,Not-in-family,White,Male,low,0,25,United-States,<=50K,
low,Local-gov,low,Bachelors,high,Married-civ-spouse,Prof-specialty,Wife,Black,Female,low,0,40,United-States,<=50K,
low,Private,low,HS-grad,high,Divorced,Adm-clerical,Unmarried,Black,Male,low,0,40,United-States,<=50K,
low,Private,low,HS-grad,high,Never-married,Handlers-cleaners,Own-child,White,Male,low,0,35,United-States,<=50K,
low,Private,low,HS-grad,high,Divorced,Transport-moving,Not-in-family,White,Male,low,0,40,United-States,<=50K,
low,Private,low,HS-grad,high,Married-civ-spouse,Exec-managerial,Husband,White,Male,low,1902,55,United-States,>50K,
low,Private,low,Bachelors,high,Married-spouse-absent,Exec-managerial,Not-in-family,White,Female,low,0,42,United-States,<=50K,
low,Private,low,Bachelors,high,Never-married,Prof-specialty,Not-in-family,White,Female,low,0,60,United-States,<=50K,
low,Private,low,HS-grad,high,Never-married,Machine-op-inspct,Not-in-family,White,Male,low,0,40,United-States,<=50K,
low,Private,low,Some-college,high,Divorced,Machine-op-inspct,Not-in-family,White,Male,low,0,40,United-States,<=50K,
low,Private,low,HS-grad,high,Never-married,Adm-clerical,Own-child,White,Female,low,0,40,United-States,<=50K,
low,Federal-gov,low,Some-college,high,Never-married,Handlers-cleaners,Own-child,White,Male,low,0,20,England,<=50K,
low,Private,low,Some-college,high,Married-civ-spouse,Craft-repair,Husband,White,Male,low,0,50,United-States,<=50K,
low,Private,low,Bachelors,high,Never-married,Other-service,Not-in-family,White,Male,low,0,40,United-States,<=50K,
low,Private,low,Masters,high,Divorced,Prof-specialty,Unmarried,White,Female,low,0,40,United-States,<=50K,
low,Private,low,Bachelors,high,Divorced,Prof-specialty,Unmarried,White,Male,low,653,50,United-States,>50K,
low,Local-gov,low,Masters,high,Divorced,Exec-managerial,Not-in-family,White,Female,low,0,40,United-States,<=50K,
low,Private,low,Bachelors,high,Never-married,Exec-managerial,Own-child,White,Female,low,0,40,United-States,<=50K,
low,Private,low,Assoc-voc,high,Married-civ-spouse,Craft-repair,Husband,White,Male,low,0,40,United-States,<=50K,
low,Self-emp-not-inc,low,Bachelors,high,Never-married,Sales,Not-in-family,White,Female,low,0,40,United-States,<=50K,
low,Private,low,Some-college,high,Never-married,Adm-clerical,Not-in-family,White,Female,low,0,40,United-States,<=50K,
low,Self-emp-inc,low,Bachelors,high,Married-civ-spouse,Sales,Husband,White,Male,low,0,45,United-States,<=50K,
low,Self-emp-inc,low,Bachelors,high,Married-civ-spouse,Sales,Husband,White,Male,low,0,70,United-States,>50K,
low,Self-emp-not-inc,low,HS-grad,high,Married-civ-spouse,Craft-repair,Husband,White,Male,low,0,44,United-States,<=50K,
low,Local-gov,low,HS-grad,high,Married-civ-spouse,Transport-moving,Husband,Black,Male,low,0,40,United-States,<=50K,
low,Local-gov,low,Some-college,high,Married-civ-spouse,Prof-specialty,Husband,White,Male,low,0,40,United-States,<=50K,
low,Self-emp-not-inc,low,Some-college,high,Married-civ-spouse,Farming-fishing,Husband,White,Male,low,0,60,United-States,<=50K,
high,Private,low,Bachelors,high,Married-civ-spouse,Prof-specialty,Husband,White,Male,low,0,50,United-States,>50K,
low,Private,low,Some-college,high,Married-civ-spouse,Farming-fishing,Husband,White,Male,low,0,40,United-States,<=50K,
high,Private,low,10th,low,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,low,0,40,United-States,<=50K,
low,Federal-gov,low,Bachelors,high,Never-married,Prof-specialty,Not-in-family,White,Male,low,0,40,United-States,<=50K,
low,Self-emp-not-inc,low,Some-college,high,Married-civ-spouse,Exec-managerial,Husband,White,Male,low,0,45,United-States,>50K,
low,Private,low,Bachelors,high,Never-married,Exec-managerial,Not-in-family,White,Male,low,0,55,United-States,>50K,
low,Private,low,10th,low,Married-civ-spouse,Craft-repair,Husband,White,Male,low,0,40,United-States,<=50K,
low,Local-gov,low,Masters,high,Divorced,Prof-specialty,Not-in-family,White,Female,low,0,60,United-States,<=50K,
low,Private,low,HS-grad,high,Married-civ-spouse,Craft-repair,Husband,White,Male,low,0,40,United-States,<=50K,
low,Local-gov,low,HS-grad,high,Divorced,Adm-clerical,Unmarried,White,Female,low,0,30,United-States,<=50K,
low,Private,low,HS-grad,high,Divorced,Sales,Not-in-family,White,Male,low,0,60,United-States,<=50K,
low,Private,low,HS-grad,high,Married-civ-spouse,Craft-repair,Husband,White,Male,low,0,40,United-States,<=50K,
low,Private,low,Bachelors,high,Divorced,Adm-clerical,Not-in-family,White,Female,low,0,35,United-States,<=50K,
low,Private,low,Some-college,high,Never-married,Exec-managerial,Own-child,White,Male,low,0,25,United-States,<=50K,
low,Self-emp-inc,low,HS-grad,high,Never-married,Craft-repair,Own-child,White,Male,low,0,40,United-States,<=50K,
low,Private,low,HS-grad,high,Divorced,Sales,Not-in-family,White,Female,low,0,34,United-States,<=50K,
low,Private,low,Bachelors,high,Married-civ-spouse,Prof-specialty,Husband,White,Male,low,0,50,United-States,>50K,
low,Self-emp-not-inc,low,Some-college,high,Married-civ-spouse,Sales,Husband,White,Male,low,1740,50,United-States,<=50K,
low,Private,low,Assoc-acdm,high,Divorced,Prof-specialty,Unmarried,White,Female,low,0,45,United-States,<=50K,
low,Private,low,Some-college,high,Never-married,Craft-repair,Own-child,White,Male,low,0,40,United-States,<=50K,
low,Private,low,Assoc-voc,high,Married-civ-spouse,Prof-specialty,Wife,White,Female,low,1887,40,United-States,>50K,
high,State-gov,low,Bachelors,high,Divorced,Adm-clerical,Unmarried,White,Male,low,0,37,United-States,<=50K,
low,Private,low,HS-grad,high,Married-civ-spouse,Transport-moving,Husband,White,Male,low,0,50,United-States,<=50K,
low,Private,low,Masters,high,Married-civ-spouse,Exec-managerial,Husband,White,Male,low,0,40,United-States,<=50K,
low,Private,low,Bachelors,high,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,low,0,40,Germany,>50K,
low,Private,low,HS-grad,high,Married-civ-spouse,Adm-clerical,Husband,White,Male,low,0,24,United-States,<=50K,
low,Private,low,Some-college,high,Married-civ-spouse,Craft-repair,Husband,White,Male,low,0,40,United-States,>50K,
low,Private,low,11th,low,Never-married,Exec-managerial,Own-child,White,Female,low,0,20,United-States,<=50K,
